enz_0,0.16468253968253968,0.03571428571428571,0.05357142857142857,0.04563492063492063,0.10317460317460317,0.03968253968253968,0.007936507936507936,0.011904761904761904,0.017857142857142856,0.013888888888888888,0.06349206349206349,0.011904761904761904,0.02976190476190476,0.00992063492063492,0.037698412698412696,0.04365079365079365,0.015873015873015872,0.017857142857142856,0.017857142857142856,0.025793650793650792,0.08928571428571429,0.01984126984126984,0.03968253968253968,0.02976190476190476,0.05357142857142857
enz_1,0.1532258064516129,0.02217741935483871,0.07056451612903226,0.05040322580645161,0.11088709677419355,0.036290322580645164,0.0020161290322580645,0.010080645161290322,0.004032258064516129,0.016129032258064516,0.056451612903225805,0.016129032258064516,0.024193548387096774,0.020161290322580645,0.04233870967741935,0.056451612903225805,0.016129032258064516,0.02217741935483871,0.014112903225806451,0.014112903225806451,0.10483870967741936,0.012096774193548387,0.03225806451612903,0.034274193548387094,0.05846774193548387
enz_2,0.14095238095238094,0.045714285714285714,0.0419047619047619,0.03238095238095238,0.09523809523809523,0.045714285714285714,0.005714285714285714,0.022857142857142857,0.013333333333333334,0.030476190476190476,0.02666666666666667,0.022857142857142857,0.0419047619047619,0.02666666666666667,0.0380952380952381,0.05142857142857143,0.015238095238095238,0.011428571428571429,0.007619047619047619,0.02857142857142857,0.08952380952380952,0.02857142857142857,0.04,0.03428571428571429,0.06285714285714286
enz_3,0.17,0.032,0.056,0.036,0.106,0.034,0.012,0.01,0.008,0.026,0.07,0.014,0.028,0.022,0.022,0.05,0.008,0.02,0.02,0.02,0.076,0.024,0.042,0.032,0.062
enz_4,0.13137254901960785,0.03137254901960784,0.058823529411764705,0.0392156862745098,0.10588235294117647,0.041176470588235294,0.00980392156862745,0.01568627450980392,0.011764705882352941,0.013725490196078431,0.052941176470588235,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.043137254901960784,0.041176470588235294,0.011764705882352941,0.021568627450980392,0.025490196078431372,0.025490196078431372,0.09803921568627451,0.0196078431372549,0.0392156862745098,0.029411764705882353,0.07450980392156863
enz_5,0.17,0.032,0.056,0.036,0.106,0.034,0.012,0.01,0.008,0.026,0.07,0.014,0.028,0.022,0.022,0.05,0.008,0.02,0.02,0.02,0.076,0.024,0.042,0.032,0.062
enz_6,0.1643835616438356,0.03522504892367906,0.05870841487279843,0.043052837573385516,0.10176125244618395,0.046966731898238745,0.005870841487279843,0.005870841487279843,0.005870841487279843,0.029354207436399216,0.06653620352250489,0.005870841487279843,0.0273972602739726,0.0136986301369863,0.023483365949119372,0.033268101761252444,0.011741682974559686,0.011741682974559686,0.021526418786692758,0.03522504892367906,0.09001956947162426,0.03522504892367906,0.033268101761252444,0.029354207436399216,0.06457925636007827
enz_7,0.16998191681735986,0.03616636528028933,0.05063291139240506,0.034358047016274866,0.11030741410488246,0.048824593128390596,0.009041591320072333,0.009041591320072333,0.007233273056057866,0.02531645569620253,0.0433996383363472,0.019891500904159132,0.023508137432188065,0.018083182640144666,0.03074141048824593,0.03616636528028933,0.007233273056057866,0.0108499095840868,0.0162748643761302,0.039783001808318265,0.10307414104882459,0.027124773960216998,0.04159132007233273,0.034358047016274866,0.04701627486437613
enz_8,0.1579961464354528,0.038535645472061654,0.06358381502890173,0.04046242774566474,0.08285163776493257,0.046242774566473986,0.015414258188824663,0.007707129094412331,0.011560693641618497,0.02697495183044316,0.05202312138728324,0.02119460500963391,0.03468208092485549,0.02119460500963391,0.04046242774566474,0.05009633911368015,0.011560693641618497,0.02119460500963391,0.011560693641618497,0.023121387283236993,0.07707129094412331,0.02119460500963391,0.04238921001926782,0.03275529865125241,0.04816955684007707
enz_9,0.15606936416184972,0.036608863198458574,0.05973025048169557,0.04046242774566474,0.0905587668593449,0.03468208092485549,0.007707129094412331,0.015414258188824663,0.009633911368015413,0.03275529865125241,0.04431599229287091,0.023121387283236993,0.03275529865125241,0.015414258188824663,0.04046242774566474,0.04046242774566474,0.005780346820809248,0.01348747591522158,0.02119460500963391,0.03275529865125241,0.10789980732177264,0.02697495183044316,0.03468208092485549,0.02697495183044316,0.05009633911368015
enz_10,0.13333333333333333,0.03619047619047619,0.047619047619047616,0.022857142857142857,0.10857142857142857,0.03619047619047619,0.009523809523809525,0.017142857142857144,0.022857142857142857,0.02857142857142857,0.04,0.017142857142857144,0.03428571428571429,0.02857142857142857,0.0380952380952381,0.0419047619047619,0.01904761904761905,0.01904761904761905,0.011428571428571429,0.024761904761904763,0.09523809523809523,0.03238095238095238,0.04,0.030476190476190476,0.06476190476190476
enz_11,0.14814814814814814,0.037037037037037035,0.05847953216374269,0.03508771929824561,0.09161793372319688,0.03898635477582846,0.017543859649122806,0.011695906432748537,0.01364522417153996,0.02729044834307992,0.042884990253411304,0.01949317738791423,0.023391812865497075,0.029239766081871343,0.042884990253411304,0.04483430799220273,0.01364522417153996,0.02729044834307992,0.003898635477582846,0.02729044834307992,0.0935672514619883,0.021442495126705652,0.03898635477582846,0.03508771929824561,0.056530214424951264
enz_12,0.13457943925233645,0.024299065420560748,0.06542056074766354,0.048598130841121495,0.09906542056074766,0.03925233644859813,0.009345794392523364,0.020560747663551402,0.005607476635514018,0.020560747663551402,0.044859813084112146,0.014953271028037384,0.013084112149532711,0.022429906542056073,0.04672897196261682,0.048598130841121495,0.024299065420560748,0.013084112149532711,0.013084112149532711,0.026168224299065422,0.102803738317757,0.022429906542056073,0.029906542056074768,0.03551401869158879,0.07476635514018691
enz_13,0.16032064128256512,0.028056112224448898,0.04809619238476954,0.03006012024048096,0.10821643286573146,0.03406813627254509,0.008016032064128256,0.01002004008016032,0.012024048096192385,0.03006012024048096,0.056112224448897796,0.022044088176352707,0.022044088176352707,0.01603206412825651,0.028056112224448898,0.04408817635270541,0.012024048096192385,0.01603206412825651,0.02004008016032064,0.026052104208416832,0.08016032064128256,0.02404809619238477,0.04809619238476954,0.04008016032064128,0.07615230460921844
enz_14,0.156,0.032,0.06,0.042,0.092,0.04,0.004,0.018,0.014,0.014,0.048,0.018,0.034,0.022,0.034,0.05,0.014,0.008,0.016,0.034,0.088,0.022,0.036,0.028,0.076
