enz_0,5.9933270497114695,7.91119170561914,6.712526295676846,5.9933270497114695,0.9589323279538351,4.075462393803799,8.630390951584516,7.671458623630681,2.397330819884588,8.390657869596057,13.66478567334215,8.150924787607599,3.116530065849964,6.472793213688387,6.952259377665304,5.513860885734552,4.075462393803799,1.9178646559076702,2.6370639018730464,9.82905636152681,0.02490009477345978,0.024688248523248975,0.025119415631386092,0.0243640656450201,0.025593127596267133,0.02484727855978296,0.025182651818533276,0.024629870864259832,0.026727617541099733,0.0277304761643703,0.025026173055006172,0.024113572922926575,0.024984776292097825,0.02521854710296416,0.02528935228483055,0.025286838282331456,0.02489524840304194,0.02617559942898536,0.02390789951260317,0.026305688912637265,0.024995511539418376,0.025664948016583415,0.026148030322715163,0.026365128562766398,0.024279595062478544,0.026354117428247007,0.02596804479561931,0.025114711937606525,0.024343871845068376,0.026046415186185612
enz_1,6.3127174694341015,8.012295249666359,5.098733340696774,6.069920643686636,0.9711873029898618,2.4279682574746544,8.740685726908756,7.526701598171429,3.1563587347170508,8.740685726908756,14.567809544847925,8.012295249666359,3.6419523862119814,4.370342863454378,6.069920643686636,9.469076204151152,5.098733340696774,1.699577780232258,2.185171431727189,8.497888901161291,0.02565988374100391,0.025971923177712578,0.022550923583299694,0.022952551183811603,0.02621916217179092,0.026280892295424456,0.024616221710758137,0.02415258420666601,0.025004788903886313,0.025500454047864073,0.02329817913999739,0.025266850648171055,0.025509730323889684,0.02452205658302938,0.025137390667952803,0.026213546486259634,0.027300127348637567,0.025963804494424095,0.02441827187126541,0.026624039917274425,0.026901988463029367,0.0245518762435144,0.025222498791978343,0.024804956714483243,0.026089720095437946,0.023904321662237656,0.02605527325476204,0.026106698148603155,0.02359911742482338,0.026803340950545745
enz_2,6.468845832790119,7.215251121188978,5.971242307190878,6.717647595589738,0.7464052883988598,3.980828204793919,8.210458172387458,7.215251121188978,3.980828204793919,7.464052883988598,14.679304005177576,9.454466986385558,3.483224679194679,8.459259935187077,5.722440544391258,8.708061697986697,8.210458172387458,1.4928105767977196,5.473638781591639,7.215251121188978,0.02327489606150966,0.025901131783426255,0.023238994496843635,0.024122297390200463,0.0241470097218011,0.02397213692306605,0.02451118072075475,0.025779076411053092,0.026209473643442244,0.024870394054509307,0.02525818468126795,0.026134982593535274,0.025860741385072415,0.025691378245045287,0.025239111718112446,0.025650205510987692,0.025316307379066642,0.02531452256884186,0.02530164964804241,0.025062730851456716,0.025098071924390515,0.024748519727516138,0.0256900787003042,0.02602419257523136,0.024424184860725083,0.02382872814556914,0.02476727598339171,0.025088183297614045,0.02576389332575642,0.024908702871845947
enz_3,7.077955584461902,8.298292754196712,4.881348678939243,6.589820716567978,1.4644046036817728,2.196606905522659,7.810157886302789,6.83388815051494,3.172876641310508,9.518629923931524,13.66777630102988,7.566090452355827,4.393213811045318,5.125416112886205,6.345753282621016,8.054225320249751,5.857618414727091,1.2203371697348107,4.6372812449922804,7.566090452355827,0.024290007741590656,0.026435505707325047,0.02494886404754783,0.024300945502824398,0.02490412313313925,0.02471301294751321,0.025585069280645675,0.02604225100710564,0.025684691549695934,0.024978627765406707,0.024930526883234074,0.024800597452156816,0.024804354028613574,0.025367732974517422,0.025528971990897712,0.02537115540507877,0.0258123339169077,0.02579434792214479,0.02546018468911083,0.025756376840452403,0.024347267706716882,0.02459606222490497,0.024967863303808915,0.024148790553044138,0.025868535716715414,0.024908301106751726,0.025400324159116024,0.02466627028122339,0.025496505362491134,0.026022964852356827
enz_4,6.3420294831751205,6.84939184182913,5.073623586540096,5.327304765867101,2.2831306139430434,3.297855331251063,10.908290711061207,6.595710662502126,3.297855331251063,8.878841276445169,13.952464862985265,9.893565993753187,5.073623586540096,7.864116559137149,7.610435379810144,8.878841276445169,6.84939184182913,0.7610435379810144,3.297855331251063,6.595710662502126,0.02445374271630711,0.02607580663521452,0.02292524392641214,0.023623530648393867,0.02394111853670944,0.024159300614262386,0.025400827542712476,0.024941097125442988,0.023792312628049633,0.026517665702484972,0.024816857722951172,0.023849352526442137,0.023923210169068673,0.024772890884504167,0.024984492444487555,0.024915660570917278,0.026203810111047852,0.025788350842970546,0.024526110045336464,0.024976219105527157,0.024979150978930165,0.024344708413870382,0.02526775176237113,0.0248938870040018,0.024698360415402746,0.026787875426653365,0.025935936942929137,0.02306756588552594,0.02468802142585043,0.027067961918217847
enz_5,7.077955584461902,8.298292754196712,4.881348678939243,6.589820716567978,1.4644046036817728,2.196606905522659,7.810157886302789,6.83388815051494,3.172876641310508,9.518629923931524,13.66777630102988,7.566090452355827,4.393213811045318,5.125416112886205,6.345753282621016,8.054225320249751,5.857618414727091,1.2203371697348107,4.6372812449922804,7.566090452355827,0.024290007741590656,0.026435505707325047,0.02494886404754783,0.024300945502824398,0.02490412313313925,0.02471301294751321,0.025585069280645675,0.02604225100710564,0.025684691549695934,0.024978627765406707,0.024930526883234074,0.024800597452156816,0.024804354028613574,0.025367732974517422,0.025528971990897712,0.02537115540507877,0.0258123339169077,0.02579434792214479,0.02546018468911083,0.025756376840452403,0.024347267706716882,0.02459606222490497,0.024967863303808915,0.024148790553044138,0.025868535716715414,0.024908301106751726,0.025400324159116024,0.02466627028122339,0.025496505362491134,0.026022964852356827
enz_6,5.290289888914374,7.809475550302171,5.542208455053154,7.053719851885831,1.5115113968326783,2.519185661387797,7.557556984163391,8.31331268257973,3.5268599259429156,7.053719851885831,16.62662536515946,6.297964153469493,3.7787784920816954,7.3056384180246114,8.061394116440951,9.06906838099607,6.046045587330713,2.0153485291102378,2.771104227526577,10.832498343967528,0.024955643786228925,0.025625292769807524,0.023098307791411015,0.023901726300046805,0.025194413622169023,0.02564086543861575,0.023646319955853208,0.02583194293981245,0.026581898901303965,0.024901122464058238,0.02416763750930403,0.024809034477735248,0.023415171132137265,0.023534920388312938,0.025724699474475143,0.02516735582737202,0.026130366733524025,0.026802879139468678,0.02440521352625568,0.02563644302903481,0.02585611769052636,0.024253711326370168,0.02587996873970494,0.023976233610481214,0.02548869687916982,0.02541459826129915,0.025197871610802995,0.02388487059808812,0.02341504531374324,0.02554306462410744
enz_7,8.709441484866078,7.98365469446057,4.838578602703376,7.741725764325402,2.419289301351688,4.838578602703376,7.015938973919895,9.677157205406752,2.661218231486857,7.499796834190233,15.483451528650804,7.499796834190233,3.3870050218923633,6.532081113649558,5.322436462973714,7.741725764325402,8.709441484866078,3.6289339520275323,3.1450760917571947,9.193299345136415,0.0237749730902722,0.025701368010822567,0.025618764324188272,0.02526064274476489,0.02598078249523871,0.026579089613543876,0.02547047849372612,0.023919069105872614,0.02341684536217607,0.02568664970334983,0.02654134563051547,0.024291029106574557,0.024909177074514538,0.02588338455397127,0.027063399851908674,0.02385298410297122,0.024863562406808076,0.026534389244115743,0.024340537982018046,0.024805987322002326,0.02511592652476728,0.025265619987645635,0.025089627796056727,0.025026024543133508,0.026076254000530177,0.025210335812299967,0.02599313776578829,0.026088200771201372,0.026086500277437946,0.023624982166615106
enz_8,8.553343408706613,12.154751159740977,3.151231782155068,5.85228759543084,2.250879844396477,4.7268476732326015,7.878079455387669,4.7268476732326015,2.7010558132757727,6.977727517629079,14.85580697301675,4.95193565767225,3.151231782155068,7.427903486508375,5.402111626551545,6.0773755798704885,4.276671704353307,1.1254399221982385,4.051583719913658,6.7526395331894316,0.02453224593125462,0.02556602365786575,0.025502778416818167,0.026057009566625135,0.02559396337348191,0.025615266086022086,0.02459033667286391,0.024301036415639195,0.02559095843099189,0.026240560864960495,0.026439143489825914,0.02746577576728051,0.025219033554136804,0.02649715947060582,0.027132807814495195,0.0257330921621121,0.025037724753698868,0.02596915974822639,0.025857211537396327,0.025907976800400086,0.026051664020102987,0.025379511643289877,0.02465771843548777,0.02699835095477494,0.026908032069599557,0.027588374521347072,0.025169620619109302,0.025365283712879372,0.026201426999993668,0.025742768069066696
enz_9,6.471210573921925,7.9645668602116,7.466781431448375,6.9689960026851505,2.488927143816125,5.4756397163954755,7.715674145829988,5.724532430777088,3.7333907157241875,11.449064861554175,13.937992005370301,8.462352288974825,4.231176144487413,6.9689960026851505,3.9822834301058,5.9734251451587,6.471210573921925,1.2444635719080626,4.728961573250638,7.9645668602116,0.02399258320232589,0.02675741267548881,0.026201251071914122,0.025381629699090406,0.025031513183810757,0.02374174336353567,0.025727361702783908,0.024272853578994173,0.02532794657878946,0.025064531727937024,0.025051840351792087,0.022921343988660844,0.02349603874394094,0.02362344988470847,0.025402819780375847,0.026745705351169245,0.024547302709156615,0.02565299619082389,0.024255896603282867,0.025572621392788,0.024293592912725342,0.025826181414728255,0.026985241888795114,0.024718327985154366,0.023887843283751563,0.02535609890177234,0.025268056478537387,0.024744133586509703,0.025201409239352872,0.02605755814569157
