enz_47,6.51445086705202,7.500695782487685,7.6907246842217925,5.338364375936625,6.901466495397124,7.622778848212366,8.265628345108105,7.216655962320691,7.29083707985441,9.561228858916722,7.828676942838785,6.8766859344894025,7.584055876685935,5.308231642046667,6.954238921001926,8.342485549132943,8.778901734104046,7.9744701348747595,9.36849710982659,11.90606936416185,7.160404624277447,6.980250481695569,7.244942196531792,5.760704345964461,7.729287090558767,8.822896596017975,9.654624277456648,7.395472061657033,9.26252408477842,11.63728323699422,5.154677799186467,4.937326054378081,5.252916934275314,3.125883108542069,4.72634339541854,5.609184328837499,6.6341789766645185,5.514557910511665,6.946478270177686,8.83986298437166,6.890895953757225,7.188102119460501,7.6623314065510595,5.45458681224577,5.779624277456647,6.247992935131661,7.2574662813102115,7.336946050096339,8.602842003853565,9.423651252408478,7.666880753585948,8.245932348533504,7.995691500749297,5.9521515735388535,6.343555983729389,6.081138942410614,7.628398629843707,7.430100620852057,8.93780774994648,9.98983087133376,8.089515093127805,9.017581888246628,9.427745664739884,6.941581031898949,6.839354527938343,7.210581245985863,7.5016859344894025,8.873073217726397,10.141859344894026,10.892341040462428,7.14001284521515,8.036127167630058,7.5643063583815024,5.952579747377426,7.455202312138728,7.833654463712262,9.321290944123314,5.22543352601156,7.821772639691715,9.588631984585742,7.857096981374432,9.594894026974952,9.300337186897881,6.556625990151993,7.177745664739884,7.60468850353243,8.960982658959537,7.430635838150289,7.545279383429673,9.248554913294798,9.165703275529864,12.239402697495184,11.203998073217726,8.85238706915007,9.460982658959537,9.461143224149007,10.802023121387283,10.285163776493256,9.239884393063583,10.158959537572255,7.843881903353071,7.903121301775148,8.580723927514818,3.6763145134779776,6.311899963017756,7.827991042077574,9.31320636094674,7.0784615384615455,9.335784023668646,13.52284023668637
enz_25,7.005576599326596,7.800505050505032,7.732165404040397,5.623106060606058,7.607875631313121,7.970012626262613,8.708333333333336,7.749368686868674,7.944760101010089,10.114267676767673,8.122343223905723,7.315104166666667,7.674952651515151,5.558054503366999,7.948390151515151,8.911274200336692,9.342092803030303,8.828361742424242,9.676846590909092,12.374763257575758,7.370212542087533,7.352746212121212,7.383996212121212,5.948916245791239,8.562263257575758,9.342855639730642,10.259943181818182,8.157670454545455,9.618844696969697,11.971117424242424,5.24316077441077,5.159196127946124,5.4222958754208745,3.1736111111111107,5.234559132996631,6.05566077441077,7.096064814814803,6.072390572390565,7.166771885521868,8.783880471380462,7.455755471380461,7.898200757575758,8.415719696969697,6.025936447811445,6.521070075757576,6.8968329124579055,7.863162878787879,8.359375,9.223011363636363,9.288352272727273,8.110374579124578,8.923085016835017,8.741109006734012,6.320917508417506,6.837147516835012,6.525357744107742,8.074600168350155,8.218223905723901,9.041140572390571,9.788930976430967,8.470670244107746,9.516335227272727,10.118607954545455,7.277909301346788,7.157670454545454,7.627656776094275,7.861505681818182,9.472774621212121,10.092092803030303,10.764441287878787,7.566708754208734,8.683712121212121,8.353693181818182,6.470223063973053,8.361979166666666,8.170033670033664,10.059659090909092,5.923295454545454,8.287878787878787,9.824810606060606,8.109638047138045,9.817234848484848,9.498579545454545,6.668455387205379,7.614820075757576,7.902356902356897,9.261363636363637,7.68655303030303,7.464015151515151,8.667613636363637,9.614372895622902,12.267992424242424,11.589488636363637,8.81397306397306,9.498342803030303,9.269465488215491,10.698863636363637,10.200757575757576,9.135416666666666,9.50189393939394,8.301571249388042,8.308035634521032,8.828915348358542,3.7169067037671026,7.2237574193917595,8.282763744014947,9.945068806929648,7.339439181535223,9.723728831729485,13.530183211180653
enz_38,7.214711729622264,8.29139054561519,8.702672851778216,5.980340181135405,8.103103600618507,8.64700684780208,9.382096311022746,8.3050585376629,8.496907444223538,10.899160592003534,8.50676496576099,7.647117296222664,8.597166998011929,5.754390324718356,8.19110337972167,9.499806715263967,9.977882703777336,8.988320079522863,10.232852882703778,13.158300198807156,7.840263971725198,7.885685884691849,8.348658051689862,6.358598409542739,9.080268389662027,10.130522421029376,11.051938369781313,8.449055666003977,10.304920477137177,12.823807157057654,5.506295559973491,5.354787939032469,5.820079522862819,3.4130770929975713,5.518389662027832,6.5679257786613565,7.642312789927099,6.120609675281637,7.84128561961563,9.52120609675282,7.828087033355415,8.292495029821074,8.840457256461233,6.317925778661367,6.798210735586481,7.380439584713936,8.425944333996023,8.527335984095428,9.814612326043738,10.047216699801194,8.56682129445549,9.558344378175391,9.388778440468297,6.805389882924672,7.368400706869884,7.13651424784626,8.835266180693601,8.558427214490822,9.89938148884471,10.554119726087906,9.149823282527056,10.368041749502982,10.877236580516898,7.999834327369112,7.740556660039761,8.266788159929305,8.688369781312128,9.853379721669981,11.114811133200796,11.749005964214712,8.041639054561504,9.006212723658052,8.810139165009941,6.525182239893959,8.855367793240557,8.708968411751712,10.536282306163022,6.092445328031809,8.854870775347912,10.220675944333996,8.939253368676825,10.642395626242545,10.341948310139164,7.269052352551353,8.293737574552685,8.576761652308367,10.126739562624255,8.554671968190855,8.360834990059642,9.732604373757455,10.10790810691408,12.954522862823062,12.226640159045726,9.513916500994032,10.243041749502982,10.022421029379275,11.590954274353876,11.064612326043738,10.178926441351889,10.153081510934394,8.809204931972786,8.635336947278914,9.492992567397357,3.822247417485516,7.545059169501142,9.083963214915588,11.046150636180403,7.800453514739241,10.393597253716306,14.107568027210847
enz_97,7.557961504811894,8.606763998250216,8.820920822397195,5.915354330708661,8.045986439195094,8.792979002624667,9.416311242344698,8.11603237095362,8.443788276465433,10.854221347331583,8.664178696412948,7.883366141732283,8.641978346456693,5.9759678477690255,8.474655511811024,9.911772747156597,10.281988188976378,8.873277559055119,10.441190944881889,13.282726377952756,7.950924103237087,8.128444881889763,8.459891732283465,6.575705380577425,9.264517716535433,10.45212707786526,11.145177165354331,8.441190944881889,10.57111220472441,13.085875984251969,5.590113735783028,5.576689632545931,6.0254265091863495,3.6128608923884493,5.603510498687668,6.707458442694649,7.673966535433066,6.081036745406822,7.946850393700776,9.749015748031493,7.916393263342068,8.550442913385826,9.191929133858268,6.44963910761155,6.806102362204724,7.455325896762899,8.400836614173228,8.3873031496063,10.139271653543307,10.304625984251969,8.701662292213475,9.762494531933513,9.605916447944004,6.990376202974627,7.412346894138233,7.153871391076118,8.962133639545055,8.31310148731408,10.19531933508312,10.853127734033249,9.28015638670166,10.316437007874017,10.923474409448819,8.138533464566917,7.75615157480315,8.393564085739277,8.761811023622048,9.72908464566929,11.608021653543307,12.109005905511811,7.861439195100599,9.016978346456693,8.855807086614174,6.590879265091863,8.653051181102363,8.615266841644788,10.477116141732283,6.116141732283465,8.945866141732283,10.421259842519685,8.93230533683289,10.737450787401574,10.5123031496063,7.454396325459313,8.435531496062993,8.88101487314086,10.222194881889763,8.43503937007874,8.721456692913385,9.937007874015748,10.615048118985126,13.271899606299213,12.722933070866143,9.699475065616797,10.392224409448819,10.201552930883643,11.814714566929133,11.278543307086615,10.423228346456693,10.654527559055119,8.99190686396231,9.014416340835481,9.83764729949321,4.0820712870149185,7.892830813529369,9.677508835718049,11.23671554455943,7.813618134869001,10.82441398635946,14.606242835252305
enz_76,7.461873638344219,8.34678649237473,8.657325708061,6.07864923747276,7.967619825708057,8.523311546840958,9.251034858387792,7.82897603485838,8.28355119825707,10.744335511982571,8.592510893246192,7.5492647058823525,8.445588235294117,5.623011982570797,7.8465686274509805,9.16168300653594,9.704166666666667,8.228676470588235,9.967892156862746,13.062990196078431,8.004602396514153,7.838970588235294,8.280882352941177,6.346541394335507,8.945588235294117,9.97867647058823,10.949754901960784,7.573774509803922,10.380637254901961,12.888480392156863,5.736819172113283,5.371949891067537,5.918763616557735,3.228758169934642,5.254221132897601,6.414379084967307,7.413779956427009,5.645969498910668,7.481590413943341,9.50904139433551,7.657298474945526,8.051470588235293,8.806617647058824,6.102505446623088,6.582598039215687,7.117320261437904,8.194607843137256,7.944117647058824,9.613725490196078,10.163725490196079,8.661655773420478,9.252777777777773,9.204166666666676,6.744444444444441,7.116748366013064,6.983877995642697,8.709640522875814,8.104575163398676,9.836274509803927,10.70098039215687,9.094716775599126,10.204411764705883,10.808088235294118,7.78044662309367,7.328676470588236,8.050816993464053,8.363235294117647,9.378921568627451,10.727941176470589,11.955392156862745,7.704684095860566,8.54656862745098,8.45514705882353,6.073747276688446,7.953676470588236,8.048692810457503,9.737745098039216,5.600980392156862,8.390196078431373,10.329411764705883,8.931481481481484,10.709313725490196,10.575735294117647,6.9665577342047875,7.80171568627451,8.4813725490196,9.797549019607843,8.473529411764705,7.9450980392156865,9.96078431372549,10.537363834422658,13.195588235294117,12.584558823529411,9.407734204793028,9.938970588235295,10.059803921568625,11.556372549019608,10.757843137254902,9.876470588235295,11.105882352941176,8.794064395008023,8.61293231873345,9.692608024632257,4.017721882022338,7.383063790350066,8.93429738192894,10.547123747228303,7.541025042030339,10.458346896649443,14.144048161580272
enz_61,7.137902388369678,8.19877985462098,8.470742471443401,5.944859813084108,7.6051661474558605,8.325337487019727,9.16957424714433,8.133125649013495,8.073935617860847,10.29480789200416,8.72263759086189,7.8133177570093455,8.64696261682243,5.880062305295949,8.26518691588785,9.56562824506749,9.815420560747663,9.198130841121495,10.214953271028037,12.87196261682243,7.989849428868124,7.949065420560748,8.361682242990653,6.462227414330216,9.170093457943926,10.041562824506748,10.769392523364486,8.392757009345795,10.253504672897197,12.60303738317757,5.491173416407059,5.49556074766355,5.683411214953269,3.4800623052959487,5.71627725856698,6.420872274143296,7.544236760124597,6.051090342679121,7.710903426791266,9.08380062305296,7.559553478712348,8.30677570093458,8.500233644859813,6.210124610591893,6.788084112149533,7.178245067497402,8.369158878504672,8.607009345794392,9.587383177570093,9.599532710280373,8.382139148494286,9.386941848390444,8.917159916926268,6.622533748701969,7.326349948078915,7.022949117341636,8.847767393561787,8.42782969885773,9.594807892004162,10.094184839044653,9.022403946002076,10.014953271028038,10.238785046728973,7.686370716510896,7.631775700934579,8.152933541017658,8.677336448598131,9.584813084112149,10.911915887850467,11.368925233644859,7.788369678089288,8.936682242990655,8.621728971962616,6.733021806853575,8.754906542056075,8.667185877466242,10.330841121495327,6.282242990654206,8.966355140186916,10.161682242990654,8.347559709241942,10.373130841121496,9.924532710280374,7.15327102803738,8.234345794392523,8.236344755970928,9.75233644859813,8.305607476635513,8.378504672897197,8.732710280373832,9.983696780893046,13.199299065420561,12.348831775700935,9.40872274143302,10.095093457943925,9.921703011422638,11.427102803738318,11.1803738317757,9.627102803738318,9.949532710280375,8.739499022301423,8.845767953608814,9.524852417019364,4.095406054305592,7.66267455864336,9.26315406796862,10.779795054577834,8.179981621742046,10.480995210514585,14.666069141234086
enz_3,7.559333333333335,8.404277777777782,9.023861111111117,6.26888888888888,8.229527777777765,8.81377777777778,9.555611111111103,8.08244444444444,8.637444444444439,11.403444444444451,8.852083333333335,7.80025,8.8255,5.8651944444444375,8.1155,9.51519444444444,10.18175,8.69775,10.58175,13.58675,8.378749999999998,8.20225,8.68,6.63852777777777,9.3405,10.347527777777785,11.49825,8.15175,10.87275,13.43475,5.760222222222218,5.654611111111105,6.171194444444442,3.378444444444447,5.39886111111111,6.484666666666653,7.69161111111111,5.832444444444444,7.698777777777768,10.07744444444445,7.906333333333329,8.3205,9.02975,6.244111111111104,6.79225,7.27644444444444,8.2565,8.332,9.93,10.63,8.863111111111118,9.587277777777775,9.507861111111108,6.725555555555545,7.165194444444442,7.048444444444438,8.763611111111112,8.403111111111103,9.919444444444451,11.124777777777785,9.273166666666674,10.505,11.31075,8.129944444444437,7.69575,8.262277777777774,8.7675,9.9555,11.2715,12.3525,8.060666666666654,8.8595,8.82875,6.462444444444438,8.40475,8.542444444444438,10.2815,6.07,8.787,10.719,9.02866666666666,11.0715,11.01875,7.337111111111107,8.11975,8.493111111111114,9.8595,8.748,8.179,10.169,11.248999999999995,14.0025,13.29175,9.910777777777781,10.66675,10.408111111111118,12.1535,11.233,10.264,11.524,8.880230224846393,8.876524396317144,10.085230736132504,4.065403015215957,7.429281158242404,8.863284741229455,10.896113959705342,7.790598443830904,10.48765542766761,14.710897566145144
enz_80,7.628111111111107,8.551416666666663,8.72116666666666,6.0467777777777725,8.320833333333335,8.767111111111104,9.578499999999996,8.306666666666654,8.49899999999999,10.886666666666672,8.74519444444444,7.9335,8.43425,5.880416666666665,8.46775,9.7608611111111,10.14275,9.05575,10.43075,13.17475,8.0766111111111,8.19025,8.2995,6.428833333333334,9.3255,10.264611111111108,11.1565,8.3185,10.4665,12.9805,5.859777777777775,5.644083333333334,6.093833333333333,3.499555555555557,5.627500000000001,6.457444444444438,7.664833333333327,6.252999999999992,7.735999999999994,9.49833333333333,8.158194444444437,8.599,9.15075,6.384750000000001,7.00675,7.3701944444444365,8.71525,8.91575,9.96075,10.15075,8.840555555555552,9.660083333333334,9.562166666666672,6.772333333333334,7.317833333333327,6.901111111111112,8.763499999999999,8.655999999999999,9.88633333333334,10.533333333333331,9.266277777777788,10.37575,11.0325,7.893499999999994,7.637,8.041277777777767,8.4225,10.2145,11.1055,11.6295,8.339444444444437,9.35275,8.9935,6.893666666666662,9.1135,8.853777777777774,11.0075,6.402,8.773,10.562,9.14011111111111,10.71675,10.6105,7.348999999999996,8.3905,8.596444444444433,10.0615,8.664,8.575,9.99,10.66744444444445,13.54975,12.9435,9.626333333333333,10.2185,9.964444444444442,11.5535,11.17,10.107,10.5,9.11849842121036,8.940354819303511,9.545621332185876,4.023188043960872,8.000101593220743,9.361326139028225,11.153144808188026,7.984685319978816,10.571224815837388,14.345687865785429
enz_42,4.615533043897725,4.756331403762656,4.8993005306319235,4.508843865573236,4.874819102749632,5.621884547354871,5.291907863000472,4.767727930535452,5.650265315967189,6.6637723106608755,4.744995176073321,4.2178002894356,4.431801736613603,3.3941349091493835,4.297937771345875,4.734462936163364,4.450795947901592,4.754884225759769,5.683248914616498,6.246201157742402,4.896406174626141,4.528400868306802,4.625542691751085,3.682063032641904,4.470694645441389,5.077625020099685,4.830861070911722,4.769536903039074,5.866497829232996,6.502532561505065,4.318459559414692,3.405551535616658,3.700474352789839,2.2116095835343352,3.136919118829397,3.447981990673744,3.382999678404889,5.036822640295862,4.5657662003537505,4.8011738221578995,4.227387843704774,3.5340086830680173,3.8203690303907383,3.3203288310017642,3.725578871201158,4.178505386718116,3.906657018813314,4.999457308248915,5.117402315484805,5.101483357452967,5.104920405209832,4.094810258884064,4.547716674706538,3.633381572600095,3.990673741759121,4.10644798199067,4.223247306640932,6.295545907702189,5.793133944364034,5.700514552178796,4.822057404727444,4.038712011577424,4.5370839363241675,3.5662284933269004,3.7563314037626627,4.161501045184107,3.901591895803184,5.980282199710564,5.666244573082489,5.405752532561505,5.342739990352142,5.534913169319826,5.662445730824891,4.572921691590285,5.098408104196817,5.955941469689647,5.665520984081042,4.735166425470333,5.5231548480463095,6.492764109985528,6.2959479015918856,5.607995658465991,5.771707670043416,4.595594146968954,4.523878437047757,5.166264672776964,5.190123010130246,6.07959479015919,5.728654124457308,6.1845151953690305,6.710564399421132,6.26212011577424,6.5191751085383505,5.013587393471606,5.155571635311143,5.677842096800116,5.485347322720695,6.853111432706223,6.1620839363241675,5.596237337192474,5.249916236945972,4.515463158642138,4.9485135654382,2.4076265216568116,4.014669613919604,5.0730550729318695,4.963143502121691,5.162540930201453,6.556072287747652,8.144331167095508
enz_7,6.897930480208953,7.744976893711068,8.149136025718311,5.6762105686156294,7.220489250552531,7.833534257584889,8.637758689973884,7.819268635724326,8.117339762909385,10.026019690576657,8.083458910990563,7.403028933092224,8.011075949367088,5.462502511553139,7.48508137432188,8.582353827606987,9.08001808318264,8.436482820976492,9.90754972875226,12.361437613019891,7.545634920634908,7.433318264014466,7.730786618444847,6.080495278280081,8.38245931283906,9.337477396021702,10.123869801084991,7.674728752260398,10.176537070524413,12.28503616636528,5.549628290134623,5.258840667068507,5.644916616435601,3.321076953988347,5.169554952782802,5.993168575447041,7.108222824994972,5.935905163753253,7.403958207755663,9.051637532650195,7.247036367289523,7.720614828209765,8.379746835443038,5.88045007032348,6.279611211573237,6.735985533453881,7.875452079566004,8.174502712477397,9.132007233273056,9.390596745027125,7.903154510749454,8.632760699216398,8.586949969861356,6.187763713080155,6.637507534659426,6.369600160739396,8.017405063291138,7.962929475587699,9.234478601567208,9.831525015069317,8.404586096041797,9.467676311030742,10.168399638336346,7.16729455495277,6.8603074141048825,7.395946353224827,7.681735985533454,9.218128390596744,10.393535262206148,10.868218806509946,7.603576451677707,8.391048824593128,8.370253164556962,6.532951577255368,8.128164556962025,8.017781796262815,9.936934900542495,5.811030741410488,8.605786618444846,10.187160940325498,8.648784408278082,10.024864376130198,9.863924050632912,7.112216194494669,8.047694394213382,8.064195298372514,9.544529837251357,8.134719710669078,8.770343580470163,9.510849909584087,9.900140646976102,12.777124773960217,12.245479204339963,9.17972674301788,9.540461121157323,9.358951175406874,10.884493670886076,10.46383363471971,9.761301989150091,10.098553345388789,8.277045764240942,8.408076639862397,9.25783927849965,4.092552287198376,7.106217987983693,8.667243009668958,10.023987833804679,7.8638454821514605,10.64593569576041,14.105087385473468
