enz_47,0.08690252947196161,0.15122883768569467,0.06884267800894536,-0.1307960315784809,-0.5195582422050995,0.06615508107776122,0.006702365481174376,-0.2977642272174964,0.1594343160922726,0.06718767355233235,0.19329173821208448,0.17285601072433351,0.24677135524209812,0.0905939123821639,-0.24510488995340965,0.2394652920883362,0.18336615687472382,-0.49800558765641806,-0.07900852492616918,0.03743955664319132,0.8953337714035193,1.666960562694556,1.2368107069934478,1.9778750067184243,1.2534715376209289,1.000237157845724,1.6079336038134178,1.8382940387778728,1.4632033452730138,2.0400908995322085,1.8518600670474403,1.4615825341583646,1.5551670931873884,2.302764829148357,2.652562258839882,0.7836564731409105,0.7585272719348936,2.354910268360696,1.5115852848918943,1.3915458322485872
enz_25,0.10983196462930063,0.10885863428598024,0.027442658980501477,-0.14664448157131912,-0.5623823665818438,0.05655979573324593,-0.005043941495263637,-0.298870783631111,0.17965331265294127,0.0833062861321389,0.1980445575650144,0.1420983411935563,0.29251349933495396,0.060081210245811555,-0.2140030717950802,0.2249451684248613,0.18557314017490817,-0.4379016725146142,-0.08294827552911578,0.07888602376513326,0.885444290831115,1.6769953835791855,1.3389817786921145,1.8806150157828576,1.3507987738696245,0.982064096810241,1.544061960091095,1.765328862159856,1.3952827581815435,1.9390913195003296,1.9183261660893616,1.3842761514895292,1.5785935339368886,2.5139649639720942,2.4809288975080417,0.8217752834021756,0.7055685189956851,2.601230007774706,1.5271112985568736,1.435857219163296
enz_38,0.08365568388338579,0.1345753288620816,0.06636701633082531,-0.12445350160341843,-0.5260994325935296,0.07198302057341531,0.03146729103682423,-0.3296266454341784,0.20380069762818018,0.0416409449492634,0.16077096186340536,0.167303735427186,0.27710389747418485,0.06471718043844137,-0.25723499707992714,0.2243418976503198,0.17235296393639019,-0.4356878870414063,-0.05682393556981922,0.0298457792683768,0.8839894752056321,1.6733179831327434,1.3271403090220693,1.8641619709900237,1.2697744222259546,1.0296428211334168,1.6291642796684556,1.9031125578415913,1.5021350307446617,2.0244068836487674,1.8651291849725398,1.5100799756325427,1.5821523427247466,2.4522140760122575,2.328844136049845,0.8538154081459108,0.7225929804651285,2.334779961751164,1.448397307635574,1.5380304909487321
enz_97,0.08623951444861018,0.13608126440941393,0.06460963926962458,-0.12737087474737685,-0.5298236763991201,0.08173639823888862,0.023026062333862347,-0.2950114973687002,0.21212080409748843,0.0527085190302724,0.1638164902271835,0.16694704995530762,0.2538889219599204,0.05617707220047393,-0.23330022073346354,0.20976589214302477,0.15368517017717673,-0.4370628578295772,-0.08833829363776834,0.05010462222476034,0.8822384146470881,1.6263117310163526,1.2999825957317344,2.0039350701333603,1.2734984207623175,0.9954577786868728,1.6411259426878406,1.9415958269937112,1.411133827383728,1.9528211523021186,1.9028146035756082,1.473209778740512,1.4900496118849833,2.4969469726648614,2.3989843914232436,0.8319365392714417,0.7237744774750662,2.4063026563568286,1.4387331569663069,1.5190018659875506
enz_76,0.0846877381133923,0.11281014898415363,0.07810683384627976,-0.12246684946922609,-0.4669390130444708,0.06322545317349083,0.018571011891258,-0.2978630043912559,0.15794935376523825,0.06824577161717053,0.17217428880881097,0.1755756075404702,0.2709452794503894,0.06351005363493381,-0.2761761550446326,0.23737513558767967,0.15482866364503572,-0.43821151200981373,-0.095268674419168,0.03891986832026346,0.9149767037043565,1.6341406969359262,1.3575919120607247,2.0321036688162653,1.223949952530877,0.9511325363611498,1.6684838745406436,1.7492283892156406,1.5288312005718396,2.061686307572688,1.8374262630199871,1.5985601722208425,1.4969353504198604,2.386693233268702,2.5115591854493404,0.8747119027612678,0.7161495632527126,2.3010805902628615,1.5382833443218067,1.5600134184113297
enz_61,0.09387155509978351,0.15330543131427218,0.0762840090868741,-0.09758811777343894,-0.5798404490537359,0.10581961031467962,0.0005107396542781688,-0.29225881707890977,0.16497495072866789,0.019587097330772688,0.17003557535271754,0.16403637931330664,0.2625681137307464,0.02902920829405135,-0.16007207562910625,0.2325230750662336,0.17205236472898353,-0.4669080910077966,-0.10096024187783495,0.053029682405455615,0.8992012204988028,1.6866522468755432,1.3011988948695048,1.8691845754789773,1.408196193961606,1.0984789969012587,1.552063477482273,1.8500232241727352,1.5091760439643003,1.9248765166582378,1.8722408428841668,1.468692806872739,1.4729487220484934,2.3357129934017826,2.3974818227828383,0.7816881536791871,0.7570701321369749,2.2481990306822275,1.5025105797632994,1.462849151679107
enz_3,0.09539328693509981,0.09568023245379681,0.07114901850302005,-0.12715013313716833,-0.44240313521533814,0.061785008689722185,-0.008379607447703328,-0.31470086717298246,0.17225261462375063,0.07658265191781102,0.16945609881640186,0.14795113760793532,0.2598298371187271,0.08277739736561963,-0.2989591416855171,0.23053889699955118,0.1852851847473361,-0.4281039956908604,-0.08711122383991718,0.058126738410714994,0.9064802788459085,1.7721303840452591,1.378634251167789,1.859987480717669,1.338106697857245,0.9769514529608876,1.6366158500767745,1.803648234950928,1.426536388491546,2.0689597506674913,1.868943275745106,1.5917173629426697,1.4920784032291556,2.430509388488858,2.59648673551388,0.8546123799697521,0.7671020858031673,2.3645391488564957,1.6087228725548601,1.5460906414192574
enz_80,0.09276708862281437,0.16454124874598508,0.04819767917053057,-0.11183590727826417,-0.527316487487128,0.07629620861213826,0.00962825831968425,-0.3042792673861528,0.1857182034623643,0.049386272925086495,0.1714125291505131,0.17238776073774303,0.25337086902092987,0.05194401667675727,-0.2726058176875592,0.21751646119784684,0.16765389317410137,-0.41640131626581184,-0.08001501975833704,0.051633326046758354,0.8765586471348572,1.6975966318879776,1.3641840962899876,1.9536734271465634,1.3866379637600277,1.02764785885607,1.6018983892851975,2.0048898408576106,1.576223592446386,2.0147219100988107,1.8563316830160042,1.502259958654329,1.5182122598453291,2.445206236584889,2.355084193050146,0.795787446523361,0.7407877283313046,2.2570682368235344,1.5395810810653332,1.5206636325586487
enz_42,0.3047741690025562,0.0962274794722143,0.047202341247616,0.07844427639864379,-0.503469392946852,0.2540685996290802,0.27773298761116644,-0.1945733742924064,-0.01486808996265295,-0.11254189557385835,0.039614997596209664,0.23299930263821017,-0.03820984873708768,-0.2327270648284461,-0.015418666635934802,0.32901269904901026,0.2668506732148901,-0.673548923919096,-0.1935749262760723,0.05200465731281052,1.0392467571959394,1.5917604145827036,1.3833878933064911,1.9909924034380668,1.6628679129046764,1.3361693081940793,1.559654784504756,2.2500024787382418,1.8130574073541357,2.0491231436473925,2.229601411536586,1.250064772876753,1.3380676970009768,2.4396123661289177,2.1645143547628596,1.127881998205369,0.9814224927875732,2.4850925744562846,1.630154056168503,1.5658869984560595
enz_7,0.11129250826910485,0.12080773707510913,0.09124975726402379,-0.09422695897407876,-0.5368244392813043,0.08485851350389799,0.031822493586873106,-0.2865555853150401,0.12979991076727734,0.08591271893993158,0.14188439457914823,0.16718538843050804,0.23789882720806885,0.005241488239704795,-0.2016699000936803,0.23407985826515723,0.1979036676404864,-0.4725384375665022,-0.11857529603254824,0.07045335349386186,0.9505369737416481,1.6268746442851159,1.403227554967688,1.7545605809032667,1.3591246600532276,1.0506050736617256,1.57708435149467,2.1011959945634096,1.371099520920036,1.9058799724760396,1.82665975579567,1.3944774624859193,1.5322591935014749,2.314345900012033,2.585528025613393,0.9040152029531036,0.7059200983516595,2.5216150548023593,1.5225010825501655,1.4509663999449334
