search_space_enz_0,0.15538461538461537,0.043076923076923075,0.055384615384615386,0.05384615384615385,0.08461538461538462,0.03538461538461538,0.006153846153846154,0.013846153846153847,0.015384615384615385,0.018461538461538463,0.052307692307692305,0.010769230769230769,0.016923076923076923,0.016923076923076923,0.04153846153846154,0.043076923076923075,0.015384615384615385,0.012307692307692308,0.012307692307692308,0.04153846153846154,0.10461538461538461,0.013846153846153847,0.04,0.026153846153846153,0.07076923076923076
search_space_enz_1,0.16412213740458015,0.019083969465648856,0.061068702290076333,0.05343511450381679,0.09923664122137404,0.026717557251908396,0.003816793893129771,0.003816793893129771,0.015267175572519083,0.03816793893129771,0.030534351145038167,0.019083969465648856,0.026717557251908396,0.022900763358778626,0.022900763358778626,0.04961832061068702,0.019083969465648856,0.019083969465648856,0.019083969465648856,0.030534351145038167,0.12213740458015267,0.026717557251908396,0.011450381679389313,0.026717557251908396,0.06870229007633588
search_space_enz_2,0.13732394366197184,0.045774647887323945,0.056338028169014086,0.056338028169014086,0.11619718309859155,0.035211267605633804,0.007042253521126761,0.01056338028169014,0.014084507042253521,0.02112676056338028,0.04929577464788732,0.007042253521126761,0.01056338028169014,0.014084507042253521,0.035211267605633804,0.06690140845070422,0.007042253521126761,0.014084507042253521,0.02464788732394366,0.028169014084507043,0.12323943661971831,0.02112676056338028,0.02464788732394366,0.03169014084507042,0.04225352112676056
search_space_enz_3,0.25555555555555554,0.022222222222222223,0.040740740740740744,0.06296296296296296,0.09259259259259259,0.03333333333333333,0.0,0.011111111111111112,0.007407407407407408,0.018518518518518517,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.007407407407407408,0.040740740740740744,0.018518518518518517,0.022222222222222223,0.003703703703703704,0.040740740740740744,0.08518518518518518,0.011111111111111112,0.025925925925925925,0.03333333333333333,0.05555555555555555
search_space_enz_4,0.2079646017699115,0.030973451327433628,0.07964601769911504,0.03982300884955752,0.10176991150442478,0.02654867256637168,0.0,0.008849557522123894,0.017699115044247787,0.008849557522123894,0.05752212389380531,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.04424778761061947,0.04424778761061947,0.0,0.02654867256637168,0.01327433628318584,0.02654867256637168,0.11946902654867257,0.022123893805309734,0.017699115044247787,0.022123893805309734,0.048672566371681415
search_space_enz_5,0.1566579634464752,0.015665796344647518,0.05483028720626632,0.06788511749347259,0.10966057441253264,0.02610966057441253,0.0026109660574412533,0.010443864229765013,0.0026109660574412533,0.020887728459530026,0.06266318537859007,0.018276762402088774,0.020887728459530026,0.015665796344647518,0.028720626631853787,0.057441253263707574,0.007832898172323759,0.020887728459530026,0.020887728459530026,0.028720626631853787,0.10182767624020887,0.018276762402088774,0.0391644908616188,0.028720626631853787,0.06266318537859007
search_space_enz_6,0.08376963350785341,0.034031413612565446,0.0549738219895288,0.05235602094240838,0.09424083769633508,0.03664921465968586,0.0,0.015706806282722512,0.013089005235602094,0.028795811518324606,0.05759162303664921,0.015706806282722512,0.034031413612565446,0.02617801047120419,0.041884816753926704,0.05759162303664921,0.007853403141361256,0.02617801047120419,0.020942408376963352,0.028795811518324606,0.08115183246073299,0.03664921465968586,0.04712041884816754,0.028795811518324606,0.07591623036649214
search_space_enz_7,0.09016393442622951,0.045081967213114756,0.05327868852459016,0.06147540983606557,0.0860655737704918,0.036885245901639344,0.01639344262295082,0.00819672131147541,0.02459016393442623,0.03278688524590164,0.04918032786885246,0.01639344262295082,0.028688524590163935,0.0,0.05327868852459016,0.045081967213114756,0.012295081967213115,0.036885245901639344,0.01639344262295082,0.03278688524590164,0.11065573770491803,0.028688524590163935,0.02459016393442623,0.040983606557377046,0.04918032786885246
search_space_enz_8,0.13657407407407407,0.03935185185185185,0.046296296296296294,0.05324074074074074,0.09490740740740741,0.037037037037037035,0.013888888888888888,0.013888888888888888,0.011574074074074073,0.02546296296296296,0.046296296296296294,0.013888888888888888,0.009259259259259259,0.011574074074074073,0.037037037037037035,0.03935185185185185,0.023148148148148147,0.013888888888888888,0.02546296296296296,0.037037037037037035,0.1087962962962963,0.011574074074074073,0.037037037037037035,0.037037037037037035,0.0763888888888889
search_space_enz_9,0.25842696629213485,0.026217228464419477,0.08614232209737828,0.052434456928838954,0.09737827715355805,0.02247191011235955,0.003745318352059925,0.003745318352059925,0.003745318352059925,0.00749063670411985,0.0749063670411985,0.0,0.02247191011235955,0.00749063670411985,0.03745318352059925,0.06367041198501873,0.003745318352059925,0.0149812734082397,0.003745318352059925,0.0149812734082397,0.09737827715355805,0.00749063670411985,0.0149812734082397,0.033707865168539325,0.04119850187265917
