search_space_enz_0,0.38527205076923055,0.3683397981510008,0.3521305617283951,0.3855893168469858,0.38382133900928767,0.37523417674418574,0.3563925916149061,0.39387179004665634,0.3722864345794391,0.36214634321372813,0.3740299593749995,0.38101472613458554,0.3568922836990591,0.37083198273155393,0.3824566084905656,0.37634489763779466,0.36523008359621406,0.3660618815165874,0.3664257436708858,0.3613245499207602,0.3716690365079361,0.37151113195548435,0.38483843152866193,0.37785862998405056,0.3788209696485618,0.36592623839999955,0.3604242724358973,0.3627344028892456,0.3897930032154336,0.3693375909822866,10515.798461538461,10141.540832049306,10262.524691358025,10392.859350850078,10344.876160990712,10014.6496124031,10318.880434782608,10257.576982892691,10651.01246105919,10095.851794071763,10593.3359375,10391.516431924883,10370.09090909091,10194.2715855573,10318.334905660377,10021.626771653544,10278.616719242902,10166.436018957345,10458.691455696202,10180.638668779715,10489.180952380952,10424.890302066773,10783.60668789809,10153.196172248803,10595.32428115016,10341.5136,10279.73717948718,10285.475120385232,10614.64308681672,10142.323671497585
search_space_enz_1,0.33437885877862594,0.34876123371647516,0.3575867038461539,0.32541979922779946,0.349245027131783,0.37137131128404677,0.34742889062500026,0.35674222745098016,0.3395933070866141,0.31809083399209476,0.3331054603174603,0.3487714860557769,0.3703615159999999,0.3602452891566263,0.3642776491935482,0.366955165991903,0.3700799512195121,0.3710385673469384,0.3476348278688524,0.3803475390946503,0.3620673140495866,0.37244589626555974,0.3732304916666666,0.3586475397489542,0.3796872226890758,0.36160452320675096,0.3534363983050848,0.3682812893617022,0.36258367521367507,0.3454245665236052,10971.221374045801,11550.291187739464,11328.246153846154,11106.378378378378,11478.461240310078,12033.762645914398,11618.07421875,12233.58431372549,11351.622047244095,10227.699604743084,10987.015873015873,10820.83266932271,11282.056,11261.606425702812,11668.258064516129,11856.82995951417,11768.80487804878,11664.228571428572,11334.344262295082,11612.201646090534,11497.838842975207,10690.253112033195,11690.395833333334,10777.334728033473,12268.373949579833,10888.240506329113,10912.364406779661,11823.012765957446,11517.709401709402,11378.188841201716
search_space_enz_2,0.3699488380281688,0.329928593639576,0.3763462021276599,0.39832099288256223,0.3567016142857141,0.3732019426523298,0.3601458920863311,0.3376866101083035,0.3491163768115943,0.34461801454545454,0.3510727226277371,0.35749037362637376,0.34832719485294117,0.34908626199261994,0.3568588074074076,0.3503559851301117,0.39349223880597023,0.3352838764044944,0.37126063533834547,0.35737014339622647,0.3853169583333334,0.35637855133079865,0.37155175954198466,0.37055206513409966,0.40305263076923087,0.3514260115830117,0.34450172093023257,0.35897062256809364,0.3588164960937501,0.34992759607843166,10615.609154929578,9832.25441696113,10197.287234042553,11046.427046263345,10133.239285714286,10668.41935483871,10179.856115107914,9759.393501805054,10152.442028985508,9320.578181818182,10031.777372262773,10273.3663003663,10418.139705882353,10886.859778597785,10322.87037037037,10512.903345724908,10189.14552238806,9618.932584269663,10317.845864661655,9777.962264150943,11015.761363636364,10041.513307984791,10366.17175572519,11046.854406130267,11241.096153846154,10169.18918918919,9398.054263565891,10319.354085603112,9919.72265625,9861.223529411765
search_space_enz_3,0.3463487148148149,0.36354468029739795,0.3462906007462688,0.35699674157303385,0.35722430075188,0.3454157056603775,0.34403841666666685,0.35220923954372624,0.3359111793893128,0.3418333103448277,0.34457996923076917,0.34095299999999995,0.356976120155039,0.35438053307393025,0.3371462265625002,0.35737409803921566,0.33436025590551177,0.3437597549407114,0.33679429365079366,0.36130572908366526,0.3596552280000003,0.3677418875502011,0.3647140403225813,0.34722458299595166,0.36436443495934967,0.36197411020408166,0.3521294877049181,0.34136326337448536,0.3435351859504131,0.35017878008298764,10331.877777777778,11424.092936802974,10452.152985074626,10526.554307116105,10692.921052631578,10753.849056603774,10782.287878787878,10938.961977186313,9776.030534351145,10713.310344827587,10780.834615384616,10128.474903474904,10027.31007751938,10074.439688715953,10621.328125,11211.929411764706,10162.688976377953,10448.478260869566,11484.396825396825,11424.07171314741,11242.884,11104.30923694779,10767.334677419354,10542.80971659919,10758.796747967479,10685.722448979592,10775.72131147541,11173.732510288066,10780.194214876034,11009.672199170125
search_space_enz_4,0.3442642345132743,0.37040071111111117,0.34394216071428574,0.35334511210762354,0.3801067567567571,0.35406059728506817,0.32121247727272756,0.34609119634703184,0.3419426284403669,0.37248945622119817,0.3667936435185186,0.3497978930232561,0.3702534953271029,0.34168177464788735,0.3447157311320756,0.3704402748815166,0.3591705904761907,0.3517698851674642,0.3667582836538462,0.37077011594202913,0.35653106796116535,0.3423293804878052,0.3693836323529412,0.32390216748768513,0.35353322277227733,0.3392326666666667,0.3560827300000001,0.3389616582914573,0.34937521212121214,0.33580464467005083,9598.407079646018,10508.64,10388.54017857143,9865.780269058296,9897.265765765766,10028.361990950227,9501.618181818181,9794.5799086758,9544.711009174312,10418.976958525345,10230.268518518518,10468.348837209302,10368.91121495327,9457.11737089202,10033.58962264151,9893.18009478673,9955.833333333334,9895.22966507177,11013.427884615385,10645.27536231884,10889.723300970874,9745.624390243902,10107.460784313726,9069.931034482759,9725.940594059406,10033.059701492537,10396.865,9628.979899497488,10218.636363636364,9514.060913705584
search_space_enz_5,0.38616180678851186,0.4020954790575915,0.34788502099737517,0.359709494736842,0.3790214089709764,0.39628314021164024,0.381346151193634,0.3708127180851067,0.38773989333333336,0.3990315962566842,0.37811338873994654,0.37467133870967717,0.37796886792452805,0.38053760270270265,0.38510151219512173,0.34559489673913035,0.3742341089918257,0.3699260191256833,0.3762091315068492,0.37532059340659346,0.35762841322314054,0.37465251381215503,0.35938836842105243,0.36568678055555576,0.38423507242339827,0.37552023184357514,0.34766279831932767,0.37660018820224705,0.36746325915492933,0.37727957627118647,10641.002610966058,10694.945026178011,9821.61942257218,9815.868421052632,10264.96042216359,10885.708994708995,10056.734748010611,10758.821808510638,10690.866666666667,10436.117647058823,10030.981233243967,10339.368279569893,10722.66307277628,10134.762162162162,10487.39837398374,9933.14402173913,10542.220708446866,10416.704918032787,10558.05205479452,9971.881868131868,10137.011019283747,10569.46961325967,10686.27700831025,10340.666666666666,10319.810584958217,10098.206703910615,10159.350140056022,10231.724719101123,10226.123943661973,10252.290960451977
search_space_enz_6,0.3959507225130887,0.39991854593175863,0.3824324447368421,0.3997795725593672,0.41695399470899447,0.3907903978779839,0.38586551329787233,0.3859192640000003,0.3798654465240645,0.38889492761394107,0.39041768548387074,0.37255557681940676,0.38778265675675644,0.3745109051490515,0.3692753070652174,0.40153809536784746,0.39362639617486317,0.3699168383561645,0.3973085659340658,0.40317025344352575,0.3502656049723758,0.40981139889196666,0.39810608055555535,0.39010269359331484,0.3801807569832403,0.3939026162464986,0.3714734522471911,0.3744525887323945,0.3847017485875706,0.39142028328611905,10365.586387434554,10179.10498687664,10030.27894736842,10608.110817941952,10418.783068783068,10279.798408488065,9849.678191489362,10004.197333333334,9503.379679144386,9322.112600536193,9786.405913978495,10056.959568733153,9341.635135135135,9983.132791327913,10432.714673913044,10394.844686648501,10465.855191256831,9653.509589041096,10003.818681318682,10380.063360881542,9558.527624309392,10009.030470914127,9989.369444444445,10347.883008356546,9765.670391061452,10262.820728291317,10389.073033707866,10145.143661971832,9990.706214689266,10159.57223796034
search_space_enz_7,0.3964967172131147,0.4152613621399177,0.3928601198347111,0.39570198340248985,0.3819773958333333,0.40887092468619224,0.39085994537815133,0.39509598312236277,0.3713200127118645,0.3862196851063832,0.39403461965812,0.3529203261802575,0.383199193965517,0.39666276623376634,0.36467226521739154,0.3901195589519653,0.38868061403508775,0.36352558590308376,0.40023150884955794,0.390201137777778,0.3746423526785715,0.4072509865470855,0.3514035270270272,0.3930598280542986,0.39398836363636347,0.35619482191780827,0.3683197477064222,0.3791836359447005,0.3875533564814816,0.37450954418604665,11665.934426229509,11748.9670781893,10778.94214876033,11585.560165975105,11289.208333333334,11953.439330543933,10735.121848739496,11124.611814345992,10719.50847457627,10761.79574468085,11771.380341880342,11425.030042918455,11079.875,11727.268398268398,10547.373913043479,10809.489082969432,11552.969298245614,10495.19383259912,11690.553097345133,11189.737777777778,10728.22767857143,11451.928251121077,10984.405405405405,10962.524886877827,11288.986363636364,10948.639269406392,11125.660550458715,10412.451612903225,11268.972222222223,11198.027906976744
search_space_enz_8,0.35847017361111144,0.3801874361948954,0.3831952813953492,0.3816125874125873,0.35131342289719647,0.33678430444964835,0.36454893896713614,0.36904725411764705,0.371843,0.3702823711583925,0.3501166587677723,0.3819333539192398,0.3608649595238095,0.3833237517899759,0.3645057177033492,0.3746404964028779,0.37127045913461504,0.37200151325301184,0.35112581159420303,0.3657175617433415,0.3618638300970873,0.37385650364963496,0.3569451146341463,0.3591620097799513,0.34551393627451005,0.3612983415233414,0.3561209605911329,0.35222001975308614,0.35286916831683174,0.3759694267990074,9914.49537037037,11233.53596287703,10744.918604651162,10606.874125874127,9790.397196261682,9604.782201405153,10279.178403755868,10139.444705882353,10472.044811320755,10822.06146572104,10121.718009478673,10268.712589073633,10258.588095238096,10367.458233890215,10605.956937799043,10340.640287769784,10510.290865384615,10820.544578313253,9946.19806763285,10265.917675544793,10428.973300970874,10422.104622871046,10232.680487804879,10267.075794621027,10140.132352941177,10371.181818181818,10024.581280788178,9791.31111111111,10378.376237623763,10112.853598014888
search_space_enz_9,0.37565700749063685,0.36407649248120316,0.3792647584905659,0.3509910833333332,0.33311156273764275,0.3855916755725191,0.3527078888888891,0.35640923076923076,0.3535358918918918,0.3084060038759691,0.3860668365758759,0.35524100781249995,0.3499971725490197,0.3605756417322835,0.3416551501976284,0.37200312698412713,0.32398912350597625,0.3601469439999998,0.354522686746988,0.34879802419354844,0.3659251538461539,0.32509685772357727,0.3661076571428573,0.33748573770491813,0.34855365432098784,0.3735074710743801,0.3219308257261411,0.3242154625000001,0.3603328786610879,0.35406695798319326,9998.951310861423,8753.992481203008,9441.290566037736,9790.049242424242,9087.536121673003,10164.110687022901,9072.747126436781,9537.48076923077,9411.173745173744,8423.158914728681,9811.665369649805,9059.1015625,9608.509803921568,9029.251968503937,9604.92885375494,9565.789682539682,8715.561752988047,10047.396,9140.032128514056,9218.810483870968,9238.1012145749,8311.951219512195,9789.951020408163,9304.073770491803,9974.67901234568,9539.644628099173,9296.385892116183,8627.65,9066.991631799163,8881.193277310924
