search_space_enz_62,0.0031298904538341154,0.006544316403471333,0.0017072129748186085,0.003414425949637217,0.0022762839664248117,0.0017072129748186085,0.0061175131597666806,0.004268032437046521,0.0011381419832124059,0.000995874235310855,0.0008536064874093042,0.0032721582017356666,0.0,0.0031298904538341154,0.004410300184948072,0.0022762839664248117,0.000995874235310855,0.0028453549580310144,0.005690709916062029,0.000995874235310855
search_space_enz_14,0.00011367511651699443,0.0008241445947482096,0.0005896896669319086,0.0009094009321359554,0.0,0.000376548823462544,0.0012006934182107536,0.0003907582130271684,0.0005541661930203479,0.0008383539843128338,0.0008241445947482096,0.0008667727634420826,0.00030550187563942253,0.0008099352051835853,0.0007886211208366488,0.0003197112652040468,7.815164260543367e-05,0.0005399568034557236,0.0008738774582243947,0.0003410253495509833
search_space_enz_8,0.0,0.0002717022143730471,0.0001997810399801817,0.0010788176158929813,0.0007911329183215196,0.000711220502329447,0.0009030103007104214,0.00019178979838097444,0.0012066774814802977,0.0006872467775318251,0.00048746573755164337,0.0003356321471667053,0.0008470716095159705,0.0007192117439286542,0.0011507387902858466,0.0003196496639682908,6.392993279365816e-05,0.0011667212734842612,0.000775150435123105,0.0005274219455476798
search_space_enz_32,0.0009809433804265908,0.0012261792255332383,0.00013158996566698167,0.0007715957077745744,0.0,0.0007237448111683993,0.0010945892598662567,0.0007536516215472588,0.0004964530522890673,0.0013278623808213605,0.0012859928462909574,0.000628043017956049,0.00023925448303087577,0.00041271398322826074,0.0007476702594714868,0.00026317993133396334,0.00022131039680356012,0.00010766451736389411,0.00017944086227315682,0.0012261792255332383
search_space_enz_28,0.0015586982968369828,0.002661192214111922,0.0008743917274939173,0.0016917579075425792,0.0006843065693430657,0.0017677919708029197,0.0019388686131386861,0.0008363746958637469,0.0006272810218978102,0.0022049878345498783,0.002319038929440389,0.0012735705596107056,0.0006843065693430657,0.0013686131386861315,0.0012355535279805353,0.0009124087591240876,0.0,0.0007033150851581509,0.00043719586374695865,0.00180580900243309
search_space_enz_37,0.0008803105435917607,0.0010816581679239186,0.0002107126301150491,0.00078666048576285,0.0,0.0006508679019109294,0.0009692780985292259,0.0006649154105852661,0.0004916628036017813,0.0011144356881640375,0.0010816581679239186,0.0005010278093846723,0.00016857010409203926,0.0003137276937268509,0.000735152953956949,0.00025285515613805893,0.00029968018505251425,5.6190034697346425e-05,0.00014984009252625713,0.0009599130927463348
search_space_enz_23,0.0009741189953204088,0.001165122719893038,9.550186228631458e-05,0.0015471301690382962,0.0008786171330340942,0.0011842230923503009,0.0017954350109827143,0.0010696208576067233,0.0,0.0008977175054913571,0.0013561264444656672,0.0009741189953204088,0.00034380670423073253,0.0005921115461751504,0.0018527361283545028,0.0006303122910896763,0.0005539108012606246,0.00011460223474357751,0.0008786171330340942,0.0010314201126921975
search_space_enz_59,0.00028101147601277776,5.372278217891339e-05,0.00028514399771884804,0.0001281081728881781,0.0005702879954376961,8.678295582747547e-05,0.0,0.000442179822549518,0.0002644813891884967,0.0014835752924792236,0.0010785881652843382,9.5047999239616e-05,0.0009752751226325817,0.0015579606831884884,0.0005330953000830637,0.0005785530388498365,0.0003719269535463235,0.0009422149489840195,0.0007066612117380147,0.0009835401660447222
search_space_enz_43,0.0009612099664734596,0.0011580842969559754,0.00011580842969559754,0.0007874973219300633,0.0,0.0006948505781735853,0.0010596471317147174,0.0007238026855974847,0.0005269283551149688,0.001360749048923271,0.0012217789332885543,0.0005790421484779877,0.0002026647519672957,0.00034163486760201275,0.000654317627780126,0.00021424559493685546,0.0002316168593911951,4.053295039345914e-05,0.0001563413800890567,0.001175455561410315
search_space_enz_44,0.0009295920123945602,0.0012279795719286164,0.00014345555746829634,0.0008148275664199232,0.0,0.0006828484535490904,0.0010615711252653928,0.0006771102312503587,0.0004418431170023527,0.0013197911287083262,0.0012279795719286164,0.0005680840075744534,0.0001319791128708326,0.00039593733861249786,0.0006197280082630402,0.00021805244735181043,0.00022379066965054226,8.60733344809778e-05,0.00020083778045561486,0.0011992884604349573
