search_space_enz_62,1.9457474226804123,2.8385309278350515,2.317396907216495,2.5570876288659794,3.0181701030927837,1.846778350515464,2.53569587628866,2.6681701030927836,2.089819587628866,2.1259020618556703,2.1217783505154637,2.0815721649484535,1.5475515463917526,2.5253865979381445,2.756572164948454,1.9168814432989691,1.8320876288659793,3.142654639175258,2.6063144329896906,1.9880154639175258
search_space_enz_14,1.3835412147505424,1.8620119305856833,1.7982917570498915,2.0492136659436007,2.1182483731019524,1.5211767895878525,1.925677874186551,2.0912418655097613,1.8912418655097614,2.0017624728850327,2.0133134490238613,1.7058297180043385,1.6678687635574838,2.310385032537961,2.174267895878525,1.4630422993492407,1.4051247288503255,2.594387201735358,2.067272234273319,1.6804501084598698
search_space_enz_8,1.9370939675174015,2.1070475638051045,2.2166763341067286,2.7723027842227377,2.7426624129930395,2.1778132250580047,2.3729988399071926,2.601131090487239,2.4625580046403712,2.7199825986078885,2.4652262180974476,2.086455916473318,2.306757540603248,2.956177494199536,2.9588457076566126,2.0245069605568444,1.8798433874709977,3.9997969837587006,2.5441705336426916,2.4002030162412993
search_space_enz_32,3.193064516129032,3.6843548387096776,3.102956989247312,3.597741935483871,3.2703763440860216,3.078225806451613,3.42,4.020430107526882,3.3376344086021503,4.034677419354839,3.794032258064516,3.0571505376344086,2.888817204301075,3.7394086021505375,3.9208064516129033,2.8431182795698926,2.7502688172043013,4.033655913978494,3.1781182795698926,3.8828494623655914
search_space_enz_28,2.221185661764706,2.785248161764706,2.2787224264705883,2.57109375,2.41953125,2.1950827205882355,2.344623161764706,2.5005055147058823,2.1088694852941177,2.783042279411765,2.6816636029411764,2.1262408088235296,1.9056525735294119,2.7621783088235294,2.6013327205882355,2.0361672794117647,1.6580422794117646,2.7880055147058824,2.04453125,2.59296875
search_space_enz_37,2.8473948811700183,3.3169561243144425,2.791453382084095,3.29172760511883,2.9244515539305302,2.7881170018281534,3.0497714808043876,3.589305301645338,3.006032906764168,3.5516453382084094,3.355255941499086,2.7212979890310787,2.519332723948812,3.273583180987203,3.503793418647166,2.515219378427788,2.477239488117002,3.5982632541133457,2.761654478976234,3.346983546617916
search_space_enz_23,1.8081405693950179,2.170685053380783,2.0675711743772243,2.6880338078291817,2.661788256227758,2.0440836298932386,2.3517348754448397,2.5591192170818506,1.9923932384341636,2.2144572953736654,2.3505782918149465,2.042482206405694,1.7407918149466193,2.488478647686833,2.7578736654804272,1.835008896797153,1.7655249110320286,2.7454181494661922,2.2664145907473308,2.0765569395017796
search_space_enz_59,2.219022869022869,2.634823284823285,2.6876819126819127,2.98539501039501,3.027962577962578,2.37993762993763,2.616943866943867,2.9446465696465696,2.8202702702702704,3.3344594594594597,3.043814968814969,2.476039501039501,2.848024948024948,3.5581600831600833,3.1984407484407487,2.3584719334719333,2.1933991683991683,3.7998440748440747,3.012058212058212,2.7123700623700624
search_space_enz_43,3.2441702819956615,3.7463394793926246,3.139506507592191,3.7447668112798262,3.3191702819956617,3.122857917570499,3.5011659436008675,4.095200650759219,3.4066431670281996,4.17779284164859,3.814614967462039,3.129094360086768,2.9403741865509763,3.691838394793926,3.9191160520607373,2.8829446854663776,2.788909978308026,4.0825650759219085,3.161198481561822,3.874972885032538
search_space_enz_44,3.0947761194029852,3.6303837953091684,3.0553837953091683,3.5800639658848614,3.1683368869936035,3.042004264392324,3.3934434968017055,3.9040511727078893,3.2754797441364607,4.023134328358209,3.723827292110874,2.9849680170575694,2.7584754797441366,3.6541577825159917,3.772494669509595,2.750959488272921,2.658049040511727,3.997494669509595,3.1017590618336888,3.784861407249467
search_space_enz_90,2.608437840785169,3.039026717557252,2.6123364231188657,3.224332061068702,3.011055070883315,2.5903625954198475,2.900013631406761,3.5904443838604143,2.9369820065430754,3.13136586695747,3.1097191930207195,2.5727508178844056,2.8011041439476556,3.1684705561613957,3.287663576881134,2.2902262813522354,2.37523173391494,3.8089558342420937,3.0228326063249726,2.918497818974918
search_space_enz_36,2.5458106267029974,3.230824250681199,2.57033378746594,2.9481948228882833,2.911614441416894,2.705892370572207,2.979734332425068,3.4511239782016347,2.951464577656676,3.335115803814714,3.164407356948229,2.5494209809264303,2.47966621253406,3.105483651226158,3.4122956403269753,2.436341961852861,2.5054836512261582,3.6079359673024523,2.817677111716621,3.2091621253405993
search_space_enz_22,1.3915521978021979,1.8655357142857143,1.6739972527472526,1.8968818681318682,2.3530906593406593,1.654684065934066,2.082706043956044,1.9760027472527473,1.6509478021978021,1.853585164835165,1.7650412087912088,1.8775137362637362,1.5143269230769232,2.2385302197802197,2.683585164835165,1.5426236263736264,1.3597664835164835,2.6204807692307694,1.8105357142857144,1.6280906593406594
search_space_enz_79,2.6940775109170305,3.1350709606986897,2.6611626637554586,3.292985807860262,3.0630731441048034,2.628548034934498,2.9693504366812227,3.6740720524017467,3.004448689956332,3.2162663755458514,3.236271834061135,2.6310316593886465,2.8462063318777293,3.2420032751091705,3.416730349344978,2.373444323144105,2.418477074235808,3.996506550218341,3.0551855895196507,2.998881004366812
search_space_enz_47,3.246153846153846,3.855054945054945,3.222802197802198,3.7504395604395606,3.335989010989011,3.1987362637362637,3.532142857142857,4.117032967032967,3.374230769230769,4.14543956043956,3.880989010989011,3.1986813186813188,2.985164835164835,3.796978021978022,3.9820879120879122,2.892362637362637,2.811098901098901,4.088681318681319,3.1962637362637363,3.9585714285714286
search_space_enz_71,2.427922755741127,2.8495302713987476,2.8811064718162838,3.1938413361169102,3.3704070981210856,2.578288100208768,2.825939457202505,3.225782881002088,2.956367432150313,3.586743215031315,3.2812108559498956,2.6812108559498955,3.0950417536534447,3.900365344467641,3.4722338204592904,2.5698329853862214,2.4186847599164927,4.051304801670146,3.2625782881002086,2.9923277661795407
search_space_enz_86,2.481201298701299,2.785681818181818,2.3748376623376624,2.9328896103896103,3.3111363636363635,2.4177597402597404,2.584383116883117,3.3837987012987014,2.974383116883117,3.0381493506493507,2.9353571428571428,2.308538961038961,2.7151623376623375,2.9381493506493506,3.2258116883116883,2.196266233766234,2.2349675324675324,4.37301948051948,2.9597727272727274,2.780487012987013
search_space_enz_39,3.112130801687764,3.646149789029536,3.0132911392405064,3.5950949367088607,3.1276371308016877,3.0427742616033755,3.3764240506329113,3.8859177215189873,3.2236286919831225,3.974736286919831,3.7046940928270042,2.9958860759493673,2.828428270042194,3.6386603375527424,3.8096518987341774,2.7660864978902953,2.6822257383966246,3.8882383966244727,3.096518987341772,3.7729430379746836
search_space_enz_27,3.1643406593406596,3.790824175824176,3.12989010989011,3.6645054945054945,3.222087912087912,3.090659340659341,3.495,4.071923076923077,3.416098901098901,4.1752747252747255,3.79978021978022,3.098956043956044,2.895879120879121,3.776868131868132,3.9184615384615387,2.859945054945055,2.768021978021978,4.062307692307693,3.176098901098901,3.860164835164835
